No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
1,stream,16,0,kernel_compute_cost,708333333.33,1059606481.48,6410,0.13,0.02,6048,7.08,0.13,42.38,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
2,stream,16,1,kernel_compute_cost,715673575.13,1070245034.54,6611,0.12,0.02,6176,6.74,0.12,44.52,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.98,4.46
3,stream,16,2,kernel_compute_cost,734210526.32,1094599780.7,6656,0.12,0.02,6080,7.11,0.12,42.19,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.26,4.65
4,stream,16,3,kernel_compute_cost,719736842.11,1076233552.63,6545,0.12,0.02,6080,6.73,0.12,44.56,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.95,4.45
5,stream,16,4,kernel_compute_cost,683080808.08,1019702230.64,6461,0.12,0.02,6336,7.07,0.12,42.44,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.23,4.63
6,stream,16,5,kernel_compute_cost,715968586.39,1071198734.73,6548,0.12,0.02,6112,6.6,0.12,45.49,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.84,4.38
7,stream,16,6,kernel_compute_cost,707070707.07,1061079545.45,6724,0.12,0.02,6336,6.07,0.12,49.4,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.44,4.12
8,stream,16,7,kernel_compute_cost,720899470.9,1077573853.62,6518,0.12,0.02,6048,7.1,0.12,42.26,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
9,stream,16,8,kernel_compute_cost,728947368.42,1089939692.98,6628,0.12,0.02,6080,7.07,0.12,42.45,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.23,4.63
10,stream,16,9,kernel_compute_cost,706829896.91,1059600515.46,6579,0.12,0.02,6208,6.74,0.12,44.51,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.97,4.46
11,stream,16,10,kernel_compute_cost,721393034.83,1079420605.31,6944,0.12,0.02,6432,6.37,0.12,47.12,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.67,4.27
12,stream,16,11,kernel_compute_cost,679687500.0,1018337673.61,6258,0.13,0.02,6144,7.26,0.13,41.31,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.38,4.72
13,stream,16,12,kernel_compute_cost,735602094.24,1097594895.29,6709,0.12,0.02,6112,6.74,0.12,44.51,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.97,4.46
14,stream,16,13,kernel_compute_cost,704301075.27,1055163530.47,6281,0.13,0.02,5952,7.29,0.13,41.12,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
15,stream,16,14,kernel_compute_cost,710937500.0,1066053602.43,6550,0.12,0.02,6144,6.3,0.12,47.65,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.8,4.35
16,stream,16,15,kernel_compute_cost,718274111.68,1073181049.07,6767,0.12,0.02,6304,6.41,0.12,46.83,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
17,stream,16,16,kernel_compute_cost,720744680.85,1078208111.7,6489,0.13,0.02,6016,6.53,0.13,45.91,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.32,4.68
18,stream,16,17,kernel_compute_cost,692708333.33,1034342447.92,6358,0.13,0.02,6144,7.09,0.13,42.3,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.24,4.63
19,stream,16,18,kernel_compute_cost,730158730.16,1092702821.87,6610,0.12,0.02,6048,6.7,0.12,44.77,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.93,4.44
20,stream,16,19,kernel_compute_cost,743523316.06,1112208549.22,6870,0.12,0.02,6176,6.11,0.12,49.08,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.46,4.13
21,stream,16,20,kernel_compute_cost,724206349.21,1081486992.95,6542,0.12,0.02,6048,7.3,0.12,41.11,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
22,stream,16,21,kernel_compute_cost,703608247.42,1050257731.96,6521,0.12,0.02,6208,6.49,0.12,46.25,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.76,4.32
23,stream,16,22,kernel_compute_cost,706317204.3,1057123655.91,6294,0.13,0.02,5952,7.29,0.13,41.14,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
24,stream,16,23,kernel_compute_cost,730769230.77,1090758547.01,6809,0.12,0.02,6240,6.31,0.12,47.52,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.61,4.23
25,stream,16,24,kernel_compute_cost,737244897.96,1100977891.16,6907,0.12,0.02,6272,6.4,0.12,46.89,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.7,4.29
26,stream,16,25,kernel_compute_cost,697368421.05,1042817982.46,6344,0.13,0.02,6080,7.11,0.13,42.2,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
27,stream,16,26,kernel_compute_cost,704365079.37,1052717151.68,6368,0.13,0.02,6048,7.1,0.13,42.25,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
28,stream,16,27,kernel_compute_cost,707253886.01,1056805915.37,6528,0.12,0.02,6176,6.34,0.12,47.3,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.97,5.1
29,stream,16,28,kernel_compute_cost,706658291.46,1057605737.02,6736,0.12,0.02,6368,6.23,0.12,48.15,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.56,4.2
30,stream,16,29,kernel_compute_cost,695767195.77,1038855820.11,6285,0.13,0.02,6048,7.3,0.13,41.1,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
31,stream,16,30,kernel_compute_cost,717277486.91,1071853184.99,6553,0.12,0.02,6112,6.73,0.12,44.56,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.95,4.45
32,stream,16,31,kernel_compute_cost,717741935.48,1071208557.35,6377,0.13,0.02,5952,7.29,0.13,41.15,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
33,stream,16,32,kernel_compute_cost,709844559.59,1061609455.96,6557,0.12,0.02,6176,6.71,0.12,44.71,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.97,4.46
34,stream,16,33,kernel_compute_cost,725888324.87,1087246192.89,6856,0.12,0.02,6304,6.09,0.12,49.23,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.45,4.13
35,stream,16,34,kernel_compute_cost,712765957.45,1064633200.35,6406,0.13,0.02,6016,7.08,0.13,42.36,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
36,stream,16,35,kernel_compute_cost,718085106.38,1076102615.25,6475,0.13,0.02,6016,7.08,0.13,42.36,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.24,4.63
37,stream,16,36,kernel_compute_cost,732984293.19,1097267670.16,6708,0.12,0.02,6112,6.35,0.12,47.23,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.66,4.26
38,stream,16,37,kernel_compute_cost,731958762.89,1090501503.44,6773,0.12,0.02,6208,6.41,0.12,46.84,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
39,stream,16,38,kernel_compute_cost,694148936.17,1039007092.2,6253,0.13,0.02,6016,6.93,0.13,43.3,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.11,4.55
40,stream,16,39,kernel_compute_cost,706185567.01,1055546606.53,6554,0.12,0.02,6208,6.73,0.12,44.6,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.96,4.46
41,stream,16,40,kernel_compute_cost,694148936.17,1041389627.66,6266,0.13,0.02,6016,7.22,0.13,41.58,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.45,4.77
42,stream,16,41,kernel_compute_cost,737433862.43,1102733686.07,6670,0.12,0.02,6048,6.42,0.12,46.71,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.7,4.29
43,stream,16,42,kernel_compute_cost,737113402.06,1104730455.33,6860,0.12,0.02,6208,6.39,0.12,46.92,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
44,stream,16,43,kernel_compute_cost,727513227.51,1089781746.03,6592,0.12,0.02,6048,7.07,0.12,42.41,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.24,4.63
45,stream,16,44,kernel_compute_cost,721052631.58,1076836622.81,6549,0.12,0.02,6080,7.07,0.12,42.45,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.23,4.63
46,stream,16,45,kernel_compute_cost,735602094.24,1098385689.35,6716,0.12,0.02,6112,6.72,0.12,44.64,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.94,4.44
47,stream,16,46,kernel_compute_cost,714646464.65,1069470749.16,6777,0.12,0.02,6336,6.3,0.12,47.65,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.61,4.23
48,stream,16,47,kernel_compute_cost,702127659.57,1051556959.22,6328,0.13,0.02,6016,7.3,0.13,41.11,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.4,4.74
49,stream,16,48,kernel_compute_cost,719072164.95,1074393256.01,6673,0.12,0.02,6208,6.73,0.12,44.55,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.95,4.45
50,stream,16,49,kernel_compute_cost,706989247.31,1054799507.17,6282,0.13,0.02,5952,7.05,0.13,42.52,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
51,stream,16,50,kernel_compute_cost,739583333.33,1104166666.67,6785,0.12,0.02,6144,6.73,0.12,44.56,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.96,4.45
52,stream,16,51,kernel_compute_cost,724226804.12,1082662156.36,6724,0.12,0.02,6208,6.41,0.12,46.84,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
53,stream,16,52,kernel_compute_cost,701058201.06,1049437830.69,6349,0.13,0.02,6048,7.08,0.13,42.35,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
54,stream,16,53,kernel_compute_cost,719576719.58,1076416446.21,6513,0.12,0.02,6048,6.7,0.12,44.8,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.93,4.44
55,stream,16,54,kernel_compute_cost,751322751.32,1120645943.56,6779,0.12,0.02,6048,6.53,0.12,45.92,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.79,4.35
56,stream,16,55,kernel_compute_cost,720512820.51,1077510683.76,6725,0.12,0.02,6240,6.4,0.12,46.9,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.68,4.28
57,stream,16,56,kernel_compute_cost,703208556.15,1049131016.04,6280,0.13,0.02,5984,7.29,0.13,41.12,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
58,stream,16,57,kernel_compute_cost,724867724.87,1084435626.1,6562,0.12,0.02,6048,6.73,0.12,44.58,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.96,4.45
59,stream,16,58,kernel_compute_cost,704787234.04,1056626773.05,6358,0.13,0.02,6016,6.93,0.13,43.31,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.12,4.56
60,stream,16,59,kernel_compute_cost,706185567.01,1056298324.74,6559,0.12,0.02,6208,6.72,0.12,44.61,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.95,4.45
61,stream,16,60,kernel_compute_cost,720512820.51,1077537393.16,6725,0.12,0.02,6240,6.4,0.12,46.89,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
62,stream,16,61,kernel_compute_cost,703703703.7,1050677910.05,6356,0.13,0.02,6048,6.77,0.13,44.34,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.03,4.5
63,stream,16,62,kernel_compute_cost,724867724.87,1084463183.42,6560,0.12,0.02,6048,6.76,0.12,44.4,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.99,4.47
64,stream,16,63,kernel_compute_cost,727513227.51,1088348765.43,6584,0.12,0.02,6048,6.36,0.12,47.16,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.66,4.26
65,stream,16,64,kernel_compute_cost,744845360.82,1113321520.62,6913,0.12,0.02,6208,5.79,0.12,51.81,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
66,stream,16,65,kernel_compute_cost,716577540.11,1071579768.27,6414,0.12,0.02,5984,7.09,0.12,42.34,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
67,stream,16,66,kernel_compute_cost,746693121.69,1118110670.19,6763,0.12,0.02,6048,6.43,0.12,46.69,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.72,4.3
68,stream,16,67,kernel_compute_cost,730769230.77,1092841880.34,6821,0.12,0.02,6240,6.4,0.12,46.85,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
69,stream,16,68,kernel_compute_cost,726562500.0,1089762369.79,6698,0.12,0.02,6144,6.69,0.12,44.85,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.93,4.44
70,stream,16,69,kernel_compute_cost,701058201.06,1050264550.26,6353,0.13,0.02,6048,7.1,0.13,42.25,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
71,stream,16,70,kernel_compute_cost,723684210.53,1083662280.7,6589,0.12,0.02,6080,6.54,0.12,45.86,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.81,4.36
72,stream,16,71,kernel_compute_cost,708556149.73,1061218805.7,6351,0.13,0.02,5984,7.27,0.13,41.29,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.37,4.72
73,stream,16,72,kernel_compute_cost,701058201.06,1050788139.33,6356,0.13,0.02,6048,7.1,0.13,42.26,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
74,stream,16,73,kernel_compute_cost,725888324.87,1085342639.59,6843,0.12,0.02,6304,6.14,0.12,48.85,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.49,4.15
75,stream,16,74,kernel_compute_cost,694148936.17,1041722074.47,6268,0.13,0.02,6016,6.9,0.13,43.5,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.09,4.54
76,stream,16,75,kernel_compute_cost,707253886.01,1058883851.47,6541,0.12,0.02,6176,6.32,0.12,47.44,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,8.03,5.14
77,stream,16,76,kernel_compute_cost,724226804.12,1084111898.63,6732,0.12,0.02,6208,6.4,0.12,46.85,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.69,4.28
78,stream,16,77,kernel_compute_cost,743386243.39,1115354938.27,6748,0.12,0.02,6048,6.37,0.12,47.06,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.87,5.04
79,stream,16,78,kernel_compute_cost,681122448.98,1016183035.71,6376,0.13,0.02,6272,6.86,0.13,43.7,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.05,4.51
80,stream,16,79,kernel_compute_cost,733638743.46,1097758507.85,6711,0.12,0.02,6112,6.54,0.12,45.89,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.83,4.37
81,stream,16,80,kernel_compute_cost,703703703.7,1048748897.71,6345,0.13,0.02,6048,7.27,0.13,41.26,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.38,4.73
82,stream,16,81,kernel_compute_cost,716269841.27,1071979717.81,6484,0.13,0.02,6048,6.76,0.13,44.38,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.98,4.47
83,stream,16,82,kernel_compute_cost,724226804.12,1083118556.7,6725,0.12,0.02,6208,6.1,0.12,49.17,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.45,4.13
84,stream,16,83,kernel_compute_cost,687500000.0,1026918859.65,6246,0.13,0.02,6080,7.15,0.13,41.98,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.33,4.69
85,stream,16,84,kernel_compute_cost,746031746.03,1115961199.29,6750,0.12,0.02,6048,6.72,0.12,44.65,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.95,4.45
86,stream,16,85,kernel_compute_cost,745489690.72,1115308204.47,6927,0.12,0.02,6208,6.17,0.12,48.62,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.55,4.19
87,stream,16,86,kernel_compute_cost,721052631.58,1078070175.44,6556,0.12,0.02,6080,6.53,0.12,45.96,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.83,4.37
88,stream,16,87,kernel_compute_cost,703703703.7,1050595238.1,6356,0.13,0.02,6048,6.98,0.13,42.96,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.15,4.58
89,stream,16,88,kernel_compute_cost,722222222.22,1078455687.83,6524,0.12,0.02,6048,6.13,0.12,48.98,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.29,4.67
90,stream,16,89,kernel_compute_cost,722222222.22,1079006834.22,6528,0.12,0.02,6048,7.3,0.12,41.09,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
91,stream,16,90,kernel_compute_cost,699342105.26,1044736842.11,6354,0.13,0.02,6080,6.99,0.13,42.94,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.16,4.58
92,stream,16,91,kernel_compute_cost,752551020.41,1126062925.17,7065,0.11,0.02,6272,6.14,0.11,48.83,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.48,4.15
93,stream,16,92,kernel_compute_cost,688481675.39,1030513743.46,6300,0.13,0.02,6112,7.3,0.13,41.09,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.41,4.74
94,stream,16,93,kernel_compute_cost,718421052.63,1074205043.86,6532,0.12,0.02,6080,6.55,0.12,45.77,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.82,4.36
95,stream,16,94,kernel_compute_cost,702500000.0,1050052083.33,6722,0.12,0.02,6400,6.02,0.12,49.86,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.56,4.2
96,stream,16,95,kernel_compute_cost,740932642.49,1104031735.75,6820,0.12,0.02,6176,6.56,0.12,45.73,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.82,4.37
97,stream,16,96,kernel_compute_cost,694736842.11,1041529605.26,6334,0.13,0.02,6080,6.73,0.13,44.55,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.96,4.45
98,stream,16,97,kernel_compute_cost,715789473.68,1074232456.14,6534,0.12,0.02,6080,6.74,0.12,44.54,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,6.96,4.45
99,stream,16,98,kernel_compute_cost,700534759.36,1046095142.6,6262,0.13,0.02,5984,6.95,0.13,43.16,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.16,4.58
100,stream,16,99,kernel_compute_cost,707446808.51,1059729609.93,6378,0.13,0.02,6016,7.1,0.13,42.25,0.01,512,1,32,0,0,0,0,512,0.0,32,4,32,4,64,100,7.25,4.64
101,stream,16384,0,kernel_compute_cost,859967051.07,1281601798.46,24929,52.88,52.88,19424,45.07,19.33,7949.26,7.55,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
102,stream,16384,1,kernel_compute_cost,818053311.79,1218211497.04,24168,54.51,54.51,19808,45.74,19.92,7833.66,7.78,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
103,stream,16384,2,kernel_compute_cost,814754098.36,1213183060.11,23718,55.54,55.54,19520,45.21,20.41,7924.76,7.93,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.58,15.73
104,stream,16384,3,kernel_compute_cost,840130505.71,1250858143.01,24580,53.6,53.6,19616,44.61,19.63,8032.23,7.65,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.77,15.85
105,stream,16384,4,kernel_compute_cost,833333333.33,1241832580.73,24242,54.39,54.39,19488,45.28,19.94,7913.35,7.76,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.58,15.73
106,stream,16384,5,kernel_compute_cost,789223454.83,1175449022.72,23771,55.43,55.43,20192,45.64,20.3,7849.7,7.91,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.69,15.8
107,stream,16384,6,kernel_compute_cost,851973684.21,1268820243.97,24723,53.29,53.29,19456,45.81,19.5,7820.46,7.61,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
108,stream,16384,7,kernel_compute_cost,869601328.9,1296234772.98,25002,52.73,52.73,19264,45.77,19.26,7828.12,7.52,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.78,15.86
109,stream,16384,8,kernel_compute_cost,829804560.26,1235884907.71,24323,54.18,54.18,19648,44.99,19.85,7963.43,7.74,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.76,15.84
110,stream,16384,9,kernel_compute_cost,838259441.71,1249871715.93,24392,54.08,54.08,19488,45.53,19.73,7868.4,7.71,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.81,15.88
111,stream,16384,10,kernel_compute_cost,802439024.39,1195113482.38,23557,55.93,55.93,19680,45.04,20.48,7955.24,7.99,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.77,15.85
112,stream,16384,11,kernel_compute_cost,799363057.32,1191132563.69,23972,54.99,54.99,20096,45.1,20.13,7944.71,7.85,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.81
113,stream,16384,12,kernel_compute_cost,860460420.03,1282343834.14,25438,51.83,51.83,19808,45.38,18.92,7895.39,7.39,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.82
114,stream,16384,13,kernel_compute_cost,823966942.15,1227367424.24,23802,55.37,55.37,19360,44.84,20.28,7989.77,7.9,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.71,15.82
115,stream,16384,14,kernel_compute_cost,837809917.36,1248476239.67,24211,54.46,54.46,19360,45.58,19.87,7860.68,7.77,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
116,stream,16384,15,kernel_compute_cost,815875613.75,1215757978.72,23805,55.37,55.37,19552,44.93,20.18,7974.62,7.9,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.63,15.76
117,stream,16384,16,kernel_compute_cost,821197411.0,1223764495.69,24236,54.39,54.39,19776,44.71,19.96,8012.86,7.76,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.54,15.71
118,stream,16384,17,kernel_compute_cost,818930868.17,1219218917.47,24303,54.19,54.19,19904,44.43,19.91,8063.77,7.74,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.64,15.77
119,stream,16384,18,kernel_compute_cost,808319738.99,1203974646.55,23656,55.71,55.71,19616,45.22,20.45,7922.89,7.95,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.58,15.73
120,stream,16384,19,kernel_compute_cost,846345514.95,1262155661.68,24349,54.18,54.18,19264,45.02,19.77,7958.16,7.73,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.76,15.85
121,stream,16384,20,kernel_compute_cost,860426929.39,1282310481.66,25031,52.68,52.68,19488,45.42,19.3,7888.98,7.52,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.83
122,stream,16384,21,kernel_compute_cost,831674958.54,1239021904.37,23941,55.04,55.04,19296,45.46,20.12,7881.38,7.86,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.7,15.81
123,stream,16384,22,kernel_compute_cost,811274509.8,1208316312.64,23698,55.6,55.6,19584,46.0,20.43,7788.85,7.94,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.66,15.78
124,stream,16384,23,kernel_compute_cost,846767594.11,1261533346.97,24699,53.35,53.35,19552,45.51,19.47,7871.73,7.61,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.7,15.81
125,stream,16384,24,kernel_compute_cost,832236842.11,1239377741.23,24154,54.55,54.55,19456,44.24,19.99,8098.93,7.79,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
126,stream,16384,25,kernel_compute_cost,793130990.42,1181684305.11,23707,55.6,55.6,20032,44.73,20.38,8009.14,7.93,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.73,15.83
127,stream,16384,26,kernel_compute_cost,810400000.0,1208233333.33,24201,54.5,54.5,20000,45.19,19.95,7928.68,7.77,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.74,15.84
128,stream,16384,27,kernel_compute_cost,816639741.52,1216528675.28,24137,54.61,54.61,19808,44.73,19.99,8010.0,7.79,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.76,15.85
129,stream,16384,28,kernel_compute_cost,825657894.74,1230305989.58,23973,54.99,54.99,19456,45.06,20.08,7952.04,7.85,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.72,15.82
130,stream,16384,29,kernel_compute_cost,810207336.52,1207652179.69,24267,54.34,54.34,20064,45.16,19.91,7932.98,7.75,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.66,15.79
131,stream,16384,30,kernel_compute_cost,837500000.0,1247977430.56,24000,54.93,54.93,19200,44.99,20.09,7964.27,7.84,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.75,15.84
132,stream,16384,31,kernel_compute_cost,823763955.34,1227887426.9,24669,53.44,53.44,20064,45.42,19.58,7888.93,7.62,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.7,15.81
133,stream,16384,32,kernel_compute_cost,791006339.14,1179254160.06,23845,55.3,55.3,20192,45.91,20.13,7804.2,7.89,512,32,32,0,0,0,0,16384,0.1,32,4,32,4,64,100,24.68,15.79
