No,Benchmark,InputData,ID,Kernel,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM
3280,lud,2816,36,lud_diagonal,791578947.37,1184835526.32,18011,0.1,0.01,15200,9.36,0.05,188.53,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3281,lud,2816,37,lud_perimeter,469653179.19,701845496.15,7776,8.8,6.25,11072,15.78,4.87,4333.14,7.22,32,162,81,65536,0,0,3072,5184,0.1,32,20,32,64,20,31.25,3.1,1.98
3282,lud,2816,38,lud_internal,870869680.15,1294597816.99,156918,65.55,47.54,121056,67.56,34.06,152043.42,50.24,256,26244,30,16384,0,0,2048,6718464,41.01,32,8,48,8,64,100.0,90.88,58.16
3283,lud,2816,39,lud_diagonal,814775160.6,1218058529.62,18206,0.1,0.01,14944,9.31,0.05,189.35,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3284,lud,2816,40,lud_perimeter,494202898.55,736714975.85,8139,8.35,5.92,11040,15.76,4.63,4309.96,6.85,32,161,81,65536,0,0,3072,5152,0.1,32,20,32,64,20,31.25,3.08,1.97
3285,lud,2816,41,lud_internal,872454448.02,1296784286.8,155030,65.44,47.49,119424,67.05,34.42,151151.11,50.21,256,25921,30,16384,0,0,2048,6635776,40.5,32,8,48,8,64,100.0,90.94,58.2
3286,lud,2816,42,lud_diagonal,798301486.2,1193626150.04,17993,0.1,0.01,15072,9.44,0.05,186.94,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3287,lud,2816,43,lud_perimeter,464689265.54,692222810.73,7847,8.61,6.1,11328,15.85,4.77,4261.88,7.07,32,160,81,65536,0,0,3072,5120,0.1,32,20,32,64,20,31.25,3.04,1.95
3288,lud,2816,44,lud_internal,881309686.22,1309755854.93,153796,65.23,47.24,117280,66.87,33.29,149827.7,50.0,256,25600,30,16384,0,0,2048,6553600,40.0,32,8,48,8,64,100.0,90.81,58.12
3289,lud,2816,45,lud_diagonal,799369747.9,1196505164.57,18228,0.1,0.01,15232,9.41,0.05,187.44,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3290,lud,2816,46,lud_perimeter,491202346.04,731915933.53,7991,8.4,5.95,10912,15.91,4.66,4216.93,6.89,32,159,81,65536,0,0,3072,5088,0.1,32,20,32,64,20,31.25,3.05,1.95
3291,lud,2816,47,lud_internal,870119305.86,1293132569.6,152784,64.8,46.94,118016,66.75,34.03,148150.54,49.7,256,25281,30,16384,0,0,2048,6471936,39.5,32,8,48,8,64,100.0,90.78,58.1
3292,lud,2816,48,lud_diagonal,813704496.79,1217144004.28,18192,0.1,0.01,14944,9.36,0.05,188.62,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3293,lud,2816,49,lud_perimeter,486956521.74,725951086.96,8020,8.32,5.9,11040,15.63,4.62,4264.4,6.83,32,158,81,65536,0,0,3072,5056,0.1,32,20,32,64,20,31.25,3.03,1.94
3294,lud,2816,50,lud_internal,867330016.58,1289475654.14,149470,65.41,47.36,115776,67.24,34.02,145230.99,50.17,256,24964,30,16384,0,0,2048,6390784,39.01,32,8,48,8,64,100.0,90.9,58.18
3295,lud,2816,51,lud_diagonal,798301486.2,1194743011.32,18011,0.1,0.01,15072,9.38,0.05,188.03,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3296,lud,2816,52,lud_perimeter,477077363.9,711631446.99,7954,8.33,5.92,11168,15.95,4.63,4152.71,6.84,32,157,81,65536,0,0,3072,5024,0.1,32,20,32,64,20,31.25,3.01,1.92
3297,lud,2816,53,lud_internal,851422259.04,1266561378.07,146927,65.61,47.57,115872,66.44,34.24,144937.14,50.39,256,24649,30,16384,0,0,2048,6310144,38.51,32,8,48,8,64,100.0,90.85,58.15
3298,lud,2816,54,lud_diagonal,800000000.0,1196343085.11,17995,0.1,0.01,15040,9.31,0.05,189.6,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3299,lud,2816,55,lud_perimeter,467776203.97,696396954.67,7874,8.36,5.93,11296,15.84,4.65,4153.25,6.87,32,156,81,65536,0,0,3072,4992,0.1,32,20,32,64,20,31.25,2.99,1.91
3300,lud,2816,56,lud_internal,877673224.98,1305105562.68,146648,64.98,47.0,112224,67.44,33.21,141122.05,49.85,256,24336,30,16384,0,0,2048,6230016,38.02,32,8,48,8,64,100.0,90.83,58.13
3301,lud,2816,57,lud_diagonal,806866952.79,1207651555.79,18011,0.1,0.01,14912,9.43,0.05,186.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3302,lud,2816,58,lud_perimeter,473988439.31,707776372.83,7842,8.35,5.93,11072,15.32,4.64,4269.02,6.85,32,155,81,65536,0,0,3072,4960,0.1,32,20,32,64,20,31.25,2.97,1.9
3303,lud,2816,59,lud_internal,882514450.87,1312217003.85,145460,64.63,46.75,110720,67.95,33.1,138181.15,49.61,256,24025,30,16384,0,0,2048,6150400,37.54,32,8,48,8,64,100.0,90.76,58.08
3304,lud,2816,60,lud_diagonal,805319148.94,1205596187.94,18136,0.1,0.01,15040,9.44,0.05,187.05,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3305,lud,2816,61,lud_perimeter,480741279.07,715297965.12,7879,8.25,5.84,11008,15.7,4.59,4138.54,6.77,32,154,81,65536,0,0,3072,4928,0.1,32,20,32,64,20,31.25,2.95,1.89
3306,lud,2816,62,lud_internal,866618497.11,1288297808.29,142793,65.06,46.95,110720,67.25,33.63,137991.14,49.88,256,23716,30,16384,0,0,2048,6071296,37.06,32,8,48,8,64,100.0,90.73,58.07
3307,lud,2816,63,lud_diagonal,806794055.2,1207758315.64,18206,0.1,0.01,15072,9.41,0.05,187.38,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3308,lud,2816,64,lud_perimeter,490968208.09,728082851.64,8066,8.01,5.65,11072,15.16,4.46,4256.34,6.57,32,153,81,65536,0,0,3072,4896,0.1,32,20,32,64,20,31.25,2.94,1.88
3309,lud,2816,65,lud_internal,860400117.68,1278936206.73,139295,65.88,47.49,108768,67.43,33.93,135901.66,50.48,256,23409,30,16384,0,0,2048,5992704,36.58,32,8,48,8,64,100.0,90.79,58.11
3310,lud,2816,66,lud_diagonal,803418803.42,1201600338.32,17997,0.1,0.01,14976,9.44,0.05,186.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3311,lud,2816,67,lud_perimeter,495028409.09,736964370.27,8307,7.73,5.47,11264,14.39,4.31,4457.24,6.34,32,152,81,65536,0,0,3072,4864,0.1,32,20,32,64,20,31.25,2.91,1.86
3312,lud,2816,68,lud_internal,878695132.88,1305579401.81,140075,64.55,46.54,107168,66.65,33.57,135492.83,49.54,256,23104,30,16384,0,0,2048,5914624,36.1,32,8,48,8,64,100.0,90.64,58.01
3313,lud,2816,69,lud_diagonal,801063829.79,1198603723.4,18030,0.1,0.01,15040,9.37,0.05,188.32,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3314,lud,2816,70,lud_perimeter,470652173.91,699607487.92,7728,8.25,5.83,11040,15.63,4.6,4073.91,6.77,32,151,81,65536,0,0,3072,4832,0.09,32,20,32,64,20,31.25,2.9,1.86
3315,lud,2816,71,lud_internal,891424196.02,1324345967.33,138554,64.42,46.41,104480,67.74,33.19,131586.86,49.44,256,22801,30,16384,0,0,2048,5837056,35.63,32,8,48,8,64,100.0,90.59,57.98
3316,lud,2816,72,lud_diagonal,817697228.14,1223925017.77,18372,0.1,0.01,15008,9.32,0.05,189.44,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3317,lud,2816,73,lud_perimeter,476744186.05,711967054.26,7842,8.07,5.74,11008,15.07,4.51,4197.51,6.63,32,150,81,65536,0,0,3072,4800,0.09,32,20,32,64,20,31.25,2.88,1.85
3318,lud,2816,74,lud_internal,884199632.01,1314242499.74,137330,64.15,46.18,104352,66.7,32.88,131917.64,49.22,256,22500,30,16384,0,0,2048,5760000,35.16,32,8,48,8,64,100.0,90.61,57.99
3319,lud,2816,75,lud_diagonal,810897435.9,1212094907.41,18154,0.1,0.01,14976,9.44,0.05,186.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3320,lud,2816,76,lud_perimeter,486880466.47,725613459.67,7969,7.89,5.6,10976,14.97,4.41,4198.49,6.48,32,149,81,65536,0,0,3072,4768,0.09,32,20,32,64,20,31.25,2.86,1.83
3321,lud,2816,77,lud_internal,871696373.69,1295626536.57,135087,64.35,46.3,104128,67.32,32.9,128955.49,49.37,256,22201,30,16384,0,0,2048,5683456,34.69,32,8,48,8,64,100.0,90.74,58.07
3322,lud,2816,78,lud_diagonal,805139186.3,1204206816.56,17997,0.1,0.01,14944,9.43,0.05,187.12,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3323,lud,2816,79,lud_perimeter,478510028.65,710303247.37,7937,7.87,5.56,11168,14.37,4.4,4343.27,6.46,32,148,81,65536,0,0,3072,4736,0.09,32,20,32,64,20,31.25,2.85,1.83
3324,lud,2816,80,lud_internal,868791002.81,1291307078.52,132439,64.71,46.53,102432,66.39,33.68,128919.76,49.68,256,21904,30,16384,0,0,2048,5607424,34.23,32,8,48,8,64,100.0,90.76,58.09
3325,lud,2816,81,lud_diagonal,798319327.73,1196297268.91,18225,0.1,0.01,15232,9.44,0.05,186.88,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3326,lud,2816,82,lud_perimeter,474063400.58,704130643.61,7824,7.93,5.61,11104,15.12,4.44,4100.9,6.51,32,147,81,65536,0,0,3072,4704,0.09,32,20,32,64,20,31.25,2.83,1.81
3327,lud,2816,83,lud_internal,878983906.6,1305768118.23,132572,63.87,45.81,101408,66.87,33.11,126472.4,48.96,256,21609,30,16384,0,0,2048,5531904,33.76,32,8,48,8,64,100.0,90.69,58.04
3328,lud,2816,84,lud_diagonal,802547770.7,1200725406.94,18099,0.1,0.01,15072,9.42,0.05,187.3,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3329,lud,2816,85,lud_perimeter,487536656.89,728433528.84,7953,7.75,5.51,10912,14.55,4.34,4234.43,6.36,32,146,81,65536,0,0,3072,4672,0.09,32,20,32,64,20,31.25,2.81,1.8
3330,lud,2816,86,lud_internal,866210626.79,1286715187.19,129595,64.47,46.18,100576,66.2,33.24,126028.91,49.41,256,21316,30,16384,0,0,2048,5456896,33.31,32,8,48,8,64,100.0,90.55,57.95
3331,lud,2816,87,lud_diagonal,808351177.73,1207418807.99,18047,0.1,0.01,14944,9.36,0.05,188.51,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3332,lud,2816,88,lud_perimeter,495548961.42,739397873.39,7977,7.67,5.45,10784,14.58,4.3,4193.73,6.3,32,145,81,65536,0,0,3072,4640,0.09,32,20,32,64,20,31.25,2.79,1.79
3333,lud,2816,89,lud_internal,859766005.85,1277703864.7,125991,65.33,46.85,98464,66.84,34.07,122965.94,50.14,256,21025,30,16384,0,0,2048,5382400,32.85,32,8,48,8,64,100.0,90.56,57.96
3334,lud,2816,90,lud_diagonal,799154334.04,1197443181.82,18126,0.1,0.01,15136,9.37,0.05,188.43,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3335,lud,2816,91,lud_perimeter,493993993.99,735907782.78,7845,7.75,5.49,10656,14.44,4.35,4209.44,6.36,32,144,81,65536,0,0,3072,4608,0.09,32,20,32,64,20,31.25,2.77,1.78
3336,lud,2816,92,lud_internal,871171770.97,1294522234.24,124599,65.22,46.65,96128,67.06,32.84,121010.23,49.99,256,20736,30,16384,0,0,2048,5308416,32.4,32,8,48,8,64,100.0,90.67,58.03
3337,lud,2816,93,lud_diagonal,796610169.49,1192255914.55,18012,0.1,0.01,15104,9.43,0.05,186.94,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3338,lud,2816,94,lud_perimeter,491097922.85,731191271.02,7890,7.65,5.42,10784,14.26,4.3,4227.29,6.28,32,143,81,65536,0,0,3072,4576,0.09,32,20,32,64,20,31.25,2.76,1.76
3339,lud,2816,95,lud_internal,879072892.17,1306807048.48,124652,64.24,45.98,95264,67.8,32.44,117951.68,49.28,256,20449,30,16384,0,0,2048,5234944,31.95,32,8,48,8,64,100.0,90.45,57.89
3340,lud,2816,96,lud_diagonal,805349576.27,1205839512.71,18216,0.1,0.01,15104,9.39,0.05,188.05,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3341,lud,2816,97,lud_perimeter,486567164.18,724315920.4,7769,7.72,5.47,10720,14.06,4.34,4265.74,6.33,32,142,81,65536,0,0,3072,4544,0.09,32,20,32,64,20,31.25,2.74,1.75
3342,lud,2816,98,lud_internal,888203017.83,1319067572.59,123255,64.03,45.75,93312,66.28,32.65,118897.56,49.15,256,20164,30,16384,0,0,2048,5161984,31.51,32,8,48,8,64,100.0,90.31,57.8
3343,lud,2816,99,lud_diagonal,806866952.79,1207562142.35,18011,0.1,0.01,14912,9.3,0.05,189.68,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3344,lud,3072,0,lud_diagonal,788259958.07,1180369933.61,18021,0.1,0.01,15264,9.34,0.05,188.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3345,lud,3072,1,lud_perimeter,494152046.78,733902899.61,8039,10.04,7.05,10944,18.09,5.43,4456.76,8.19,32,190,81,65536,0,0,3072,6080,0.12,32,20,32,64,20,31.25,3.62,2.32
3346,lud,3072,2,lud_internal,873158153.24,1298494801.9,211715,66.78,49.14,162880,68.4,35.34,206498.2,51.21,256,36100,30,16384,0,0,2048,9241600,56.41,32,8,48,8,64,100.0,91.1,58.3
3347,lud,3072,3,lud_diagonal,806382978.72,1204321808.51,18115,0.1,0.01,15040,9.44,0.05,186.84,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3348,lud,3072,4,lud_perimeter,475714285.71,709895833.33,7956,10.08,7.12,11200,18.07,5.46,4435.4,8.23,32,189,81,65536,0,0,3072,6048,0.12,32,20,32,64,20,31.25,3.6,2.3
3349,lud,3072,5,lud_internal,878070522.98,1306217602.68,211167,66.32,48.74,161536,68.18,35.22,205241.52,50.79,256,35721,30,16384,0,0,2048,9144576,55.81,32,8,48,8,64,100.0,91.13,58.33
3350,lud,3072,6,lud_diagonal,803418803.42,1202190170.94,18006,0.1,0.01,14976,9.44,0.05,187.0,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3351,lud,3072,7,lud_perimeter,465616045.85,694409622.73,7760,10.29,7.25,11168,18.73,5.57,4259.55,8.39,32,188,81,65536,0,0,3072,6016,0.12,32,20,32,64,20,31.25,3.57,2.29
3352,lud,3072,8,lud_internal,867480079.68,1290520210.82,207496,66.76,49.06,160640,67.7,35.39,204420.48,51.15,256,35344,30,16384,0,0,2048,9048064,55.23,32,8,48,8,64,100.0,91.12,58.32
3353,lud,3072,9,lud_diagonal,796413502.11,1192060038.68,18085,0.1,0.01,15168,9.44,0.05,186.88,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3354,lud,3072,10,lud_perimeter,473988439.31,705714113.68,7819,10.15,7.15,11072,18.84,5.5,4209.36,8.29,32,187,81,65536,0,0,3072,5984,0.12,32,20,32,64,20,31.25,3.55,2.27
3355,lud,3072,11,lud_internal,883303048.66,1313318106.87,208365,65.67,48.31,158496,68.34,35.04,200032.92,50.4,256,34969,30,16384,0,0,2048,8952064,54.64,32,8,48,8,64,100.0,91.03,58.26
3356,lud,3072,12,lud_diagonal,789915966.39,1182915353.64,18021,0.1,0.01,15232,9.34,0.05,189.04,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3357,lud,3072,13,lud_perimeter,486956521.74,722750603.86,7984,9.89,6.94,11040,17.99,5.36,4386.8,8.07,32,186,81,65536,0,0,3072,5952,0.12,32,20,32,64,20,31.25,3.54,2.26
3358,lud,3072,14,lud_internal,881907490.79,1312529847.18,205396,65.98,48.5,156352,68.45,35.18,197812.09,50.58,256,34596,30,16384,0,0,2048,8856576,54.06,32,8,48,8,64,100.0,91.14,58.33
3359,lud,3072,15,lud_diagonal,804487179.49,1202368233.62,18010,0.1,0.01,14976,9.44,0.05,186.84,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3360,lud,3072,16,lud_perimeter,481428571.43,718794642.86,8055,9.74,6.88,11200,17.85,5.29,4395.77,7.96,32,185,81,65536,0,0,3072,5920,0.12,32,20,32,64,20,31.25,3.52,2.26
3361,lud,3072,17,lud_internal,867496937.53,1290684122.77,202436,66.24,48.64,156736,68.22,35.46,196404.65,50.76,256,34225,30,16384,0,0,2048,8761600,53.48,32,8,48,8,64,100.0,90.99,58.23
3362,lud,3072,18,lud_diagonal,796511627.91,1190726303.74,18024,0.1,0.01,15136,9.44,0.05,187.03,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3363,lud,3072,19,lud_perimeter,486671469.74,725534341.98,8063,9.69,6.83,11104,17.98,5.26,4340.32,7.91,32,184,81,65536,0,0,3072,5888,0.11,32,20,32,64,20,31.25,3.51,2.24
3364,lud,3072,20,lud_internal,873340248.96,1299043698.13,200514,66.08,48.54,154240,67.57,35.18,195946.23,50.69,256,33856,30,16384,0,0,2048,8667136,52.9,32,8,48,8,64,100.0,91.26,58.41
3365,lud,3072,21,lud_diagonal,794717573.22,1188622297.77,18183,0.1,0.01,15296,9.44,0.05,186.91,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3366,lud,3072,22,lud_perimeter,477142857.14,709583333.33,7955,9.76,6.87,11200,17.52,5.3,4426.84,7.97,32,183,81,65536,0,0,3072,5856,0.11,32,20,32,64,20,31.25,3.5,2.24
3367,lud,3072,23,lud_internal,868669888.63,1292095678.36,196931,66.56,48.88,152288,67.99,35.27,192624.91,51.06,256,33489,30,16384,0,0,2048,8573184,52.33,32,8,48,8,64,100.0,91.03,58.26
3368,lud,3072,24,lud_diagonal,805139186.3,1206125089.22,18027,0.1,0.01,14944,9.44,0.05,186.99,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3369,lud,3072,25,lud_perimeter,492897727.27,733043323.86,8263,9.35,6.58,11264,16.88,5.08,4573.26,7.63,32,182,81,65536,0,0,3072,5824,0.11,32,20,32,64,20,31.25,3.48,2.23
3370,lud,3072,26,lud_internal,871756699.28,1297480903.52,195407,66.4,48.73,150464,66.93,35.05,193666.91,50.9,256,33124,30,16384,0,0,2048,8479744,51.76,32,8,48,8,64,100.0,91.18,58.36
3371,lud,3072,27,lud_diagonal,800639658.85,1197683457.71,17977,0.1,0.01,15008,9.44,0.05,186.82,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3372,lud,3072,28,lud_perimeter,475933908.05,708917025.86,7900,9.72,6.85,11136,17.71,5.29,4331.93,7.94,32,181,81,65536,0,0,3072,5792,0.11,32,20,32,64,20,31.25,3.46,2.21
3373,lud,3072,29,lud_internal,866532172.44,1288767740.85,194367,65.96,48.4,150688,67.03,35.48,191105.16,50.61,256,32761,30,16384,0,0,2048,8386816,51.19,32,8,48,8,64,100.0,91.06,58.28
3374,lud,3072,30,lud_diagonal,797669491.53,1192244879.94,18009,0.1,0.01,15104,9.44,0.05,186.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3375,lud,3072,31,lud_perimeter,485673352.44,724077722.06,8090,9.44,6.66,11168,17.52,5.14,4356.16,7.71,32,180,81,65536,0,0,3072,5760,0.11,32,20,32,64,20,31.25,3.44,2.2
3376,lud,3072,32,lud_internal,866321690.38,1288689674.07,191418,66.29,48.58,148416,67.11,35.37,188928.33,50.82,256,32400,30,16384,0,0,2048,8294400,50.62,32,8,48,8,64,100.0,91.13,58.32
3377,lud,3072,33,lud_diagonal,789915966.39,1183068539.92,18023,0.1,0.01,15232,9.41,0.05,187.5,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3378,lud,3072,34,lud_perimeter,484195402.3,722686182.95,8053,9.42,6.66,11136,17.76,5.14,4267.85,7.7,32,179,81,65536,0,0,3072,5728,0.11,32,20,32,64,20,31.25,3.42,2.19
3379,lud,3072,35,lud_internal,869940931.96,1294477639.83,189502,66.19,48.54,146272,67.18,34.86,186561.71,50.77,256,32041,30,16384,0,0,2048,8202496,50.06,32,8,48,8,64,100.0,91.13,58.32
3380,lud,3072,36,lud_diagonal,801063829.79,1199069148.94,18037,0.1,0.01,15040,9.34,0.05,188.97,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3381,lud,3072,37,lud_perimeter,468664850.14,696980018.17,8190,9.21,6.49,11744,17.15,5.03,4398.45,7.53,32,178,81,65536,0,0,3072,5696,0.11,32,20,32,64,20,31.25,3.41,2.18
3382,lud,3072,38,lud_internal,876906077.35,1304370395.95,189011,65.65,48.07,144800,67.35,34.81,184110.25,50.33,256,31684,30,16384,0,0,2048,8111104,49.51,32,8,48,8,64,100.0,90.97,58.22
3383,lud,3072,39,lud_diagonal,798936170.21,1196298758.87,17995,0.1,0.01,15040,9.42,0.05,187.28,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3384,lud,3072,40,lud_perimeter,500000000.0,745567693.41,8332,9.0,6.36,11168,17.44,4.91,4296.46,7.36,32,177,81,65536,0,0,3072,5664,0.11,32,20,32,64,20,31.25,3.38,2.16
3385,lud,3072,41,lud_internal,878798033.96,1306788985.7,187355,65.45,47.93,143232,67.42,34.35,181679.01,50.21,256,31329,30,16384,0,0,2048,8020224,48.95,32,8,48,8,64,100.0,91.02,58.25
3386,lud,3072,42,lud_diagonal,806794055.2,1206331829.44,18186,0.1,0.01,15072,9.4,0.05,187.75,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3387,lud,3072,43,lud_perimeter,460704607.05,686370822.04,8112,9.2,6.49,11808,17.16,5.02,4345.04,7.52,32,176,81,65536,0,0,3072,5632,0.11,32,20,32,64,20,31.25,3.37,2.16
3388,lud,3072,44,lud_internal,883412644.46,1313957577.99,185710,65.3,47.79,141216,67.88,33.86,178490.23,50.08,256,30976,30,16384,0,0,2048,7929856,48.4,32,8,48,8,64,100.0,91.1,58.31
3389,lud,3072,45,lud_diagonal,802547770.7,1200305201.7,18095,0.1,0.01,15072,9.33,0.05,189.1,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3390,lud,3072,46,lud_perimeter,452830188.68,674724842.77,8017,9.24,6.53,11872,17.01,5.06,4352.75,7.56,32,175,81,65536,0,0,3072,5600,0.11,32,20,32,64,20,31.25,3.35,2.14
3391,lud,3072,47,lud_internal,873260323.98,1298833323.83,182340,65.7,48.11,140256,67.33,34.72,177762.02,50.43,256,30625,30,16384,0,0,2048,7840000,47.85,32,8,48,8,64,100.0,90.94,58.2
3392,lud,3072,48,lud_diagonal,814377682.4,1216872317.6,18149,0.1,0.01,14912,9.35,0.05,188.79,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3393,lud,3072,49,lud_perimeter,478448275.86,714664152.3,7965,9.26,6.55,11136,17.3,5.07,4261.93,7.57,32,174,81,65536,0,0,3072,5568,0.11,32,20,32,64,20,31.25,3.33,2.13
3394,lud,3072,50,lud_internal,869391025.64,1292962788.08,180939,65.47,47.9,139776,66.72,35.23,177328.99,50.26,256,30276,30,16384,0,0,2048,7750656,47.31,32,8,48,8,64,100.0,91.02,58.25
3395,lud,3072,51,lud_diagonal,797040169.13,1194326990.84,18080,0.1,0.01,15136,9.38,0.05,187.95,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3396,lud,3072,52,lud_perimeter,498529411.76,741559436.27,8073,9.07,6.4,10880,16.5,4.97,4436.25,7.42,32,173,81,65536,0,0,3072,5536,0.11,32,20,32,64,20,31.25,3.31,2.12
3397,lud,3072,53,lud_internal,861670480.55,1281570604.5,179370,65.3,47.74,139840,67.52,35.6,173321.15,50.1,256,29929,30,16384,0,0,2048,7661824,46.76,32,8,48,8,64,100.0,91.02,58.25
3398,lud,3072,54,lud_diagonal,797040169.13,1190616190.98,18023,0.1,0.01,15136,9.33,0.05,189.18,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3399,lud,3072,55,lud_perimeter,478932584.27,713117392.32,8128,8.96,6.33,11392,16.97,4.91,4288.64,7.33,32,172,81,65536,0,0,3072,5504,0.11,32,20,32,64,20,31.25,3.28,2.1
3400,lud,3072,56,lud_internal,885706638.12,1317093693.0,177318,65.3,47.7,134496,67.01,33.92,172617.25,50.1,256,29584,30,16384,0,0,2048,7573504,46.23,32,8,48,8,64,100.0,91.05,58.27
3401,lud,3072,57,lud_diagonal,801687763.71,1198597925.46,18181,0.1,0.01,15168,9.44,0.05,186.9,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3402,lud,3072,58,lud_perimeter,472222222.22,701851851.85,8090,8.95,6.31,11520,17.59,4.91,4112.82,7.32,32,171,81,65536,0,0,3072,5472,0.11,32,20,32,64,20,31.25,3.27,2.09
3403,lud,3072,59,lud_internal,874910565.23,1301152963.27,174750,65.42,47.82,134176,66.19,34.8,172553.41,50.25,256,29241,30,16384,0,0,2048,7485696,45.69,32,8,48,8,64,100.0,90.95,58.21
3404,lud,3072,60,lud_diagonal,810492505.35,1211523019.27,18111,0.1,0.01,14944,9.38,0.05,188.24,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
3405,lud,3072,61,lud_perimeter,488950276.24,727195557.09,8429,8.53,6.02,11584,16.64,4.69,4321.07,6.99,32,170,81,65536,0,0,3072,5440,0.11,32,20,32,64,20,31.25,3.24,2.08
3406,lud,3072,62,lud_internal,867999285.03,1290894602.0,173473,65.21,47.58,134272,67.06,34.64,168542.2,50.02,256,28900,30,16384,0,0,2048,7398400,45.16,32,8,48,8,64,100.0,91.03,58.26
3407,lud,3072,63,lud_diagonal,813436830.84,1216920949.32,18187,0.1,0.01,14944,9.44,0.05,186.9,0.06,16,1,32,32768,0,0,1024,16,0.0,32,64,96,64,32,50.0,1.56,1.0
